,BTC,BTC,BTC,BTC,BTC,BTC,BTC,BTC,BTC,BTC,BTC,BTC,BTC,BTC,BTC,ETH,ETH,ETH,ETH,ETH,ETH,ETH,ETH,ETH,ETH,ETH,ETH,ETH,ETH,ETH,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,LUNA,SOL,SOL,SOL,SOL,SOL,SOL,SOL,SOL,SOL,SOL,SOL,SOL,SOL,SOL,SOL,ADA,ADA,ADA,ADA,ADA,ADA,ADA,ADA,ADA,ADA,ADA,ADA,ADA,ADA,ADA,BNB,BNB,BNB,BNB,BNB,BNB,BNB,BNB,BNB,BNB,BNB,BNB,BNB,BNB,BNB
,March_BTC,March_BTC,March_BTC,April_BTC,April_BTC,April_BTC,May_BTC,May_BTC,May_BTC,June_BTC,June_BTC,June_BTC,July_BTC,July_BTC,July_BTC,March_ETH,March_ETH,March_ETH,April_ETH,April_ETH,April_ETH,May_ETH,May_ETH,May_ETH,June_ETH,June_ETH,June_ETH,July_ETH,July_ETH,July_ETH,March_LUNA,March_LUNA,March_LUNA,April_LUNA,April_LUNA,April_LUNA,May_LUNA,May_LUNA,May_LUNA,June_LUNA,June_LUNA,June_LUNA,July_LUNA,July_LUNA,July_LUNA,March_SOL,March_SOL,March_SOL,April_SOL,April_SOL,April_SOL,May_SOL,May_SOL,May_SOL,June_SOL,June_SOL,June_SOL,July_SOL,July_SOL,July_SOL,March_ADA,March_ADA,March_ADA,April_ADA,April_ADA,April_ADA,May_ADA,May_ADA,May_ADA,June_ADA,June_ADA,June_ADA,July_ADA,July_ADA,July_ADA,March_BNB,March_BNB,March_BNB,April_BNB,April_BNB,April_BNB,May_BNB,May_BNB,May_BNB,June_BNB,June_BNB,June_BNB,July_BNB,July_BNB,July_BNB
,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label,time_published,overall_sentiment_score,overall_sentiment_label
8,2022-03-03 01:42:20,-0.015654,Neutral,2022-04-01 04:00:23,0.075784,Neutral,2022-05-01 10:30:08,-0.096409,Neutral,2022-06-01 05:27:47,0.070368,Neutral,2022-07-01 03:59:34,-0.348072,Somewhat-Bearish,2022-03-03 11:44:52,0.006576,Neutral,2022-04-01 04:43:31,-0.02779,Neutral,2022-05-01 11:12:14,-0.053283,Neutral,2022-06-01 08:00:00,-0.140406,Neutral,2022-07-01 08:28:27,-0.112006,Neutral,2022-03-28 18:10:50,0.036099,Neutral,2022-04-17 10:45:00,0.148214,Neutral,2022-05-10 04:11:14,-0.089056,Neutral,2022-06-05 19:08:23,0.007521,Neutral,2022-07-19 20:30:45,-0.028707,Neutral,2022-03-16 12:30:00,0.226996,Somewhat-Bullish,2022-04-06 12:45:00,0.175673,Somewhat-Bullish,2022-05-10 04:11:14,-0.089056,Neutral,2022-06-07 09:01:34,-0.147129,Neutral,2022-07-07 15:51:20,0.107639,Neutral,2022-03-08 15:02:40,0.088186,Neutral,2022-04-01 18:35:11,-0.089002,Neutral,2022-05-03 04:02:17,0.072773,Neutral,2022-06-01 18:44:08,-0.109243,Neutral,2022-07-04 07:52:57,-0.027161,Neutral,2022-03-09 03:05:55,-0.070544,Neutral,2022-04-05 07:47:23,0.00354,Neutral,2022-05-05 14:00:00,0.037946,Neutral,2022-06-02 17:20:24,0.162007,Somewhat-Bullish,2022-07-04 16:24:30,-0.107049,Neutral
9,2022-03-03 08:00:00,-0.00692,Neutral,2022-04-01 04:00:23,-0.117941,Neutral,2022-05-01 11:45:00,-0.082761,Neutral,2022-06-01 05:47:40,-0.109602,Neutral,2022-07-01 04:04:27,-0.025959,Neutral,2022-03-03 16:59:15,0.068181,Neutral,2022-04-01 04:47:04,0.002539,Neutral,2022-05-01 12:18:00,0.171297,Somewhat-Bullish,2022-06-01 08:33:12,-0.119431,Neutral,2022-07-01 08:30:00,0.079002,Neutral,2022-03-29 07:32:08,-0.01705,Neutral,2022-04-18 12:45:36,-0.070202,Neutral,2022-05-10 10:45:00,0.084779,Neutral,2022-06-06 11:34:16,-0.13962,Neutral,2022-07-22 19:26:27,0.019522,Neutral,2022-03-17 10:00:00,0.057243,Neutral,2022-04-06 17:49:17,0.162956,Somewhat-Bullish,2022-05-10 10:45:00,0.084779,Neutral,2022-06-07 15:41:21,-0.204424,Somewhat-Bearish,2022-07-07 18:42:31,0.082073,Neutral,2022-03-08 15:14:55,-0.048799,Neutral,2022-04-01 23:36:24,0.200911,Somewhat-Bullish,2022-05-03 12:53:18,-0.04127,Neutral,2022-06-01 21:00:00,-0.077784,Neutral,2022-07-04 16:24:30,-0.107049,Neutral,2022-03-09 09:56:46,-0.178172,Somewhat-Bearish,2022-04-06 02:44:09,-0.057538,Neutral,2022-05-06 06:40:43,0.008439,Neutral,2022-06-03 06:43:49,-0.235878,Somewhat-Bearish,2022-07-05 03:59:12,-0.053453,Neutral
10,2022-03-03 08:00:00,-0.016177,Neutral,2022-04-01 04:17:18,-0.048642,Neutral,2022-05-01 12:47:23,-0.009511,Neutral,2022-06-01 05:55:03,-0.119485,Neutral,2022-07-01 04:41:14,-0.031201,Neutral,2022-03-03 20:05:11,-0.315365,Somewhat-Bearish,2022-04-01 06:11:00,0.133329,Neutral,2022-05-01 13:49:25,-0.247823,Somewhat-Bearish,2022-06-01 08:42:08,-0.007612,Neutral,2022-07-01 09:57:06,-0.082547,Neutral,2022-03-29 22:47:29,-0.037274,Neutral,2022-04-19 02:22:33,0.052618,Neutral,2022-05-11 18:20:16,-0.022857,Neutral,2022-06-06 11:35:52,-0.041556,Neutral,2022-07-26 20:09:09,-0.007267,Neutral,2022-03-17 10:51:55,0.059193,Neutral,2022-04-07 16:12:52,0.01876,Neutral,2022-05-11 18:20:16,-0.022857,Neutral,2022-06-07 16:13:17,-0.001998,Neutral,2022-07-11 16:14:54,0.109658,Neutral,2022-03-08 19:41:16,0.06432,Neutral,2022-04-02 03:58:01,0.000453,Neutral,2022-05-03 13:01:00,-0.016533,Neutral,2022-06-02 01:21:16,-0.118914,Neutral,2022-07-05 01:42:00,0.001056,Neutral,2022-03-09 18:01:32,0.005964,Neutral,2022-04-06 03:32:07,-0.012684,Neutral,2022-05-07 10:10:47,-0.180614,Somewhat-Bearish,2022-06-04 03:30:11,-0.050073,Neutral,2022-07-05 06:37:46,0.048573,Neutral
11,2022-03-03 08:30:14,-0.228012,Somewhat-Bearish,2022-04-01 04:21:56,-0.034091,Neutral,2022-05-01 12:51:00,-0.067012,Neutral,2022-06-01 06:10:39,-0.038889,Neutral,2022-07-01 04:44:08,-0.226312,Somewhat-Bearish,2022-03-03 21:29:08,-0.159127,Somewhat-Bearish,2022-04-01 06:11:00,0.133329,Neutral,2022-05-01 14:01:02,-0.032408,Neutral,2022-06-01 08:58:56,-0.075088,Neutral,2022-07-01 10:00:00,0.365629,Bullish,,,,2022-04-19 09:45:00,0.188531,Somewhat-Bullish,2022-05-12 10:45:00,-0.279451,Somewhat-Bearish,2022-06-06 13:59:35,-0.278934,Somewhat-Bearish,2022-07-28 18:32:05,-0.097087,Neutral,2022-03-17 12:15:00,0.048371,Neutral,2022-04-08 12:45:00,0.152703,Somewhat-Bullish,2022-05-12 10:45:00,-0.279451,Somewhat-Bearish,2022-06-08 14:54:01,0.024977,Neutral,2022-07-12 17:04:18,0.2897,Somewhat-Bullish,2022-03-09 05:42:24,-0.068182,Neutral,2022-04-02 15:03:00,0.039745,Neutral,2022-05-03 15:15:43,0.097641,Neutral,2022-06-02 06:16:33,0.012292,Neutral,2022-07-05 06:37:46,0.048573,Neutral,2022-03-09 18:22:12,-0.104627,Neutral,2022-04-06 13:00:25,0.023409,Neutral,2022-05-08 19:18:08,-0.097729,Neutral,2022-06-06 11:08:29,-0.091197,Neutral,2022-07-05 07:24:07,-0.0085,Neutral
12,2022-03-03 10:52:47,0.015271,Neutral,2022-04-01 04:22:00,-0.326333,Somewhat-Bearish,2022-05-01 13:25:48,0.506123,Bullish,2022-06-01 07:03:45,0.013843,Neutral,2022-07-01 05:38:43,0.026933,Neutral,2022-03-03 22:20:52,-0.019084,Neutral,2022-04-01 06:16:21,-0.115208,Neutral,2022-05-01 15:14:47,-0.158377,Somewhat-Bearish,2022-06-01 09:02:22,-0.00474,Neutral,2022-07-01 10:14:33,-0.128071,Neutral,,,,2022-04-19 15:34:59,-0.033745,Neutral,2022-05-12 18:06:03,-0.192033,Somewhat-Bearish,2022-06-06 22:29:08,-0.063492,Neutral,,,,2022-03-18 13:22:01,0.068396,Neutral,2022-04-08 14:16:20,0.228248,Somewhat-Bullish,2022-05-12 18:06:03,-0.192033,Somewhat-Bearish,2022-06-08 17:04:30,0.011014,Neutral,2022-07-13 15:52:10,0.056915,Neutral,2022-03-09 09:16:55,0.043959,Neutral,2022-04-03 02:25:32,-0.029482,Neutral,2022-05-03 15:16:36,0.026572,Neutral,2022-06-02 08:02:24,-0.316585,Somewhat-Bearish,2022-07-05 11:30:00,0.018719,Neutral,2022-03-09 19:48:43,0.146244,Neutral,2022-04-06 14:00:00,0.295268,Somewhat-Bullish,2022-05-09 03:42:43,-0.070208,Neutral,2022-06-06 13:28:46,0.048653,Neutral,2022-07-05 08:27:49,-0.100089,Neutral
13,2022-03-03 11:00:13,0.196193,Somewhat-Bullish,2022-04-01 04:43:31,-0.02779,Neutral,2022-05-01 14:00:00,0.069127,Neutral,2022-06-01 08:00:00,-0.140406,Neutral,2022-07-01 05:41:30,-0.167958,Somewhat-Bearish,2022-03-03 23:14:40,0.02715,Neutral,2022-04-01 06:24:37,0.017894,Neutral,2022-05-01 15:41:10,-0.108611,Neutral,2022-06-01 09:21:00,-0.230238,Somewhat-Bearish,2022-07-01 10:15:00,0.077494,Neutral,,,,2022-04-29 15:56:28,0.186537,Somewhat-Bullish,2022-05-13 06:19:16,-0.0982,Neutral,2022-06-07 09:01:34,-0.147129,Neutral,,,,2022-03-18 19:39:52,0.164223,Somewhat-Bullish,2022-04-08 20:32:39,-0.099551,Neutral,2022-05-13 06:19:16,-0.0982,Neutral,2022-06-09 10:00:00,-0.206365,Somewhat-Bearish,2022-07-14 09:50:00,0.253552,Somewhat-Bullish,2022-03-09 09:56:46,-0.178172,Somewhat-Bearish,2022-04-03 10:00:17,0.27656,Somewhat-Bullish,2022-05-03 17:06:41,0.314482,Somewhat-Bullish,2022-06-02 09:47:00,0.17577,Somewhat-Bullish,2022-07-05 11:30:00,0.018719,Neutral,2022-03-11 04:41:48,0.008168,Neutral,2022-04-06 19:20:19,-0.146842,Neutral,2022-05-09 11:32:52,-0.226121,Somewhat-Bearish,2022-06-06 14:33:19,0.012902,Neutral,2022-07-06 06:04:57,-0.07687,Neutral
14,2022-03-03 11:44:52,0.006576,Neutral,2022-04-01 04:47:04,0.002539,Neutral,2022-05-01 15:14:47,-0.158377,Somewhat-Bearish,2022-06-01 08:42:08,-0.007612,Neutral,2022-07-01 05:46:38,0.02224,Neutral,2022-03-04 00:50:01,0.056907,Neutral,2022-04-01 06:24:37,0.017894,Neutral,2022-05-01 15:59:54,-0.220098,Somewhat-Bearish,2022-06-01 10:00:00,0.018877,Neutral,2022-07-01 10:35:32,0.018603,Neutral,,,,,,,2022-05-13 12:45:00,0.160632,Somewhat-Bullish,2022-06-07 15:44:10,-0.142407,Neutral,,,,2022-03-18 21:12:08,0.025434,Neutral,2022-04-09 12:52:25,-0.077548,Neutral,2022-05-13 12:45:00,0.160632,Somewhat-Bullish,2022-06-11 10:30:00,0.089257,Neutral,2022-07-15 20:44:18,0.089743,Neutral,2022-03-09 17:47:00,0.122783,Neutral,2022-04-03 10:15:00,-0.059328,Neutral,2022-05-03 17:43:22,-0.009059,Neutral,2022-06-02 11:39:31,-0.137225,Neutral,2022-07-05 22:28:42,0.162938,Somewhat-Bullish,2022-03-11 09:05:35,0.071513,Neutral,2022-04-07 02:55:46,-0.017651,Neutral,2022-05-10 13:00:36,0.043555,Neutral,2022-06-06 18:30:59,-0.036006,Neutral,2022-07-06 18:47:50,-0.100504,Neutral
15,2022-03-03 16:59:15,0.068181,Neutral,2022-04-01 05:46:23,-0.0368,Neutral,2022-05-01 16:19:21,0.059294,Neutral,2022-06-01 08:56:33,-0.14962,Neutral,2022-07-01 06:42:26,-0.049881,Neutral,2022-03-04 10:37:00,-0.054147,Neutral,2022-04-01 07:07:37,-0.062003,Neutral,2022-05-01 16:52:22,-0.153647,Somewhat-Bearish,2022-06-01 10:00:23,-0.198634,Somewhat-Bearish,2022-07-01 11:45:00,-0.206254,Somewhat-Bearish,,,,,,,2022-05-13 20:06:20,-0.176653,Somewhat-Bearish,2022-06-08 13:00:56,0.001784,Neutral,,,,2022-03-22 04:16:53,-0.023312,Neutral,2022-04-11 18:54:05,-0.30238,Somewhat-Bearish,2022-05-13 20:06:20,-0.176653,Somewhat-Bearish,2022-06-12 10:00:00,0.136747,Neutral,2022-07-16 11:31:00,0.126139,Neutral,2022-03-09 18:22:12,-0.104627,Neutral,2022-04-04 03:37:43,0.021571,Neutral,2022-05-03 20:41:26,-0.008596,Neutral,2022-06-02 12:17:00,0.232133,Somewhat-Bullish,2022-07-06 06:04:57,-0.07687,Neutral,2022-03-11 09:37:47,0.06444,Neutral,2022-04-07 10:03:59,-0.015421,Neutral,2022-05-11 04:24:56,-0.133155,Neutral,2022-06-06 18:38:46,-0.081244,Neutral,2022-07-07 11:11:29,-0.005138,Neutral
16,2022-03-03 17:25:17,-0.04104,Neutral,2022-04-01 06:11:00,0.133329,Neutral,2022-05-01 16:52:22,-0.153647,Somewhat-Bearish,2022-06-01 08:58:56,-0.075088,Neutral,2022-07-01 07:03:33,-0.187275,Somewhat-Bearish,2022-03-04 10:42:17,-0.117308,Neutral,2022-04-01 09:05:05,-0.02715,Neutral,2022-05-01 18:35:26,-0.347553,Somewhat-Bearish,2022-06-01 10:02:28,-0.087783,Neutral,2022-07-01 12:15:00,-0.16209,Somewhat-Bearish,,,,,,,2022-05-14 13:00:00,0.241653,Somewhat-Bullish,2022-06-09 17:26:38,-0.214646,Somewhat-Bearish,,,,2022-03-22 12:15:00,0.28075,Somewhat-Bullish,2022-04-12 09:41:09,-0.028246,Neutral,2022-05-14 13:00:00,0.241653,Somewhat-Bullish,2022-06-13 19:01:38,0.03059,Neutral,2022-07-16 20:51:00,0.118314,Neutral,2022-03-09 22:38:00,-0.093204,Neutral,2022-04-04 04:01:41,0.039187,Neutral,2022-05-03 23:15:30,-0.053974,Neutral,2022-06-02 12:17:00,0.232444,Somewhat-Bullish,2022-07-06 13:29:00,0.066231,Neutral,2022-03-11 14:43:52,0.127786,Neutral,2022-04-07 12:01:02,0.037506,Neutral,2022-05-11 04:48:19,0.000167,Neutral,2022-06-06 23:00:04,-0.018897,Neutral,2022-07-07 13:54:15,0.040144,Neutral
17,2022-03-03 21:29:08,-0.159127,Somewhat-Bearish,2022-04-01 06:11:00,0.133329,Neutral,2022-05-01 17:17:59,-0.179368,Somewhat-Bearish,2022-06-01 09:00:00,0.009448,Neutral,2022-07-01 07:11:00,-0.074816,Neutral,2022-03-04 14:45:00,0.051684,Neutral,2022-04-01 09:06:00,-0.267802,Somewhat-Bearish,2022-05-01 19:51:17,-0.228656,Somewhat-Bearish,2022-06-01 10:13:30,-0.048364,Neutral,2022-07-01 12:48:00,-0.421434,Bearish,,,,,,,2022-05-17 11:23:00,0.171452,Somewhat-Bullish,2022-06-13 12:03:22,-0.200873,Somewhat-Bearish,,,,2022-03-22 22:20:07,0.050707,Neutral,2022-04-12 12:21:55,-0.019359,Neutral,2022-05-17 11:23:00,0.171452,Somewhat-Bullish,2022-06-15 15:05:32,-0.216554,Somewhat-Bearish,2022-07-18 09:02:31,0.180917,Somewhat-Bullish,2022-03-10 12:15:14,-0.082697,Neutral,2022-04-04 12:06:20,-0.031891,Neutral,2022-05-04 08:17:58,-0.009629,Neutral,2022-06-02 12:32:00,0.163247,Somewhat-Bullish,2022-07-06 14:37:00,0.029745,Neutral,2022-03-11 19:30:00,-0.21812,Somewhat-Bearish,2022-04-07 15:39:51,0.002758,Neutral,2022-05-11 05:00:12,0.005728,Neutral,2022-06-07 04:18:45,-0.007788,Neutral,2022-07-07 14:42:00,-0.215461,Somewhat-Bearish
18,2022-03-04 08:00:00,-0.260707,Somewhat-Bearish,2022-04-01 06:24:37,0.017894,Neutral,2022-05-01 17:30:12,-0.076922,Neutral,2022-06-01 09:02:22,-0.00474,Neutral,2022-07-01 07:45:11,-0.024896,Neutral,2022-03-04 16:00:00,0.048122,Neutral,2022-04-01 09:13:39,0.081627,Neutral,2022-05-01 20:17:14,-0.225415,Somewhat-Bearish,2022-06-01 11:00:09,-0.066551,Neutral,2022-07-01 13:23:31,0.051837,Neutral,,,,,,,2022-05-18 09:43:25,0.063427,Neutral,2022-06-14 20:11:29,-0.102312,Neutral,,,,2022-03-23 09:45:00,0.061557,Neutral,2022-04-13 00:12:04,0.051516,Neutral,2022-05-18 09:43:25,0.063427,Neutral,2022-06-16 12:10:00,0.046816,Neutral,2022-07-18 18:46:30,0.224098,Somewhat-Bullish,2022-03-10 12:30:00,0.017154,Neutral,2022-04-04 15:58:58,0.221029,Somewhat-Bullish,2022-05-04 10:45:00,0.038938,Neutral,2022-06-02 18:30:00,0.120531,Neutral,2022-07-06 18:47:50,-0.100504,Neutral,2022-03-12 16:52:18,0.16802,Somewhat-Bullish,2022-04-08 15:01:00,0.006018,Neutral,2022-05-11 05:19:32,-0.034653,Neutral,2022-06-07 04:46:19,-0.192867,Somewhat-Bearish,2022-07-07 16:12:26,-0.250411,Somewhat-Bearish
19,2022-03-04 08:00:00,-0.460275,Bearish,2022-04-01 06:24:37,0.017894,Neutral,2022-05-01 20:13:54,-0.279123,Somewhat-Bearish,2022-06-01 09:23:20,0.005584,Neutral,2022-07-01 07:48:52,-0.170188,Somewhat-Bearish,2022-03-04 16:00:00,0.048122,Neutral,2022-04-01 09:42:43,-0.032465,Neutral,2022-05-01 21:12:33,0.032641,Neutral,2022-06-01 11:15:00,-0.050797,Neutral,2022-07-01 13:25:39,-0.116295,Neutral,,,,,,,2022-05-18 10:17:00,-0.240655,Somewhat-Bearish,2022-06-15 16:20:12,-0.020405,Neutral,,,,2022-03-24 18:08:00,0.086426,Neutral,2022-04-13 10:17:00,0.090475,Neutral,2022-05-18 10:17:00,-0.240655,Somewhat-Bearish,2022-06-16 12:46:00,-0.234675,Somewhat-Bearish,2022-07-19 08:50:35,0.165578,Somewhat-Bullish,2022-03-10 13:15:00,0.285311,Somewhat-Bullish,2022-04-04 18:07:03,-0.092856,Neutral,2022-05-04 11:00:50,0.127375,Neutral,2022-06-03 10:47:38,-0.025968,Neutral,2022-07-07 06:57:31,0.029641,Neutral,2022-03-14 16:01:00,-0.177077,Somewhat-Bearish,2022-04-08 18:39:00,-0.184394,Somewhat-Bearish,2022-05-11 12:05:00,0.145539,Neutral,2022-06-07 11:07:42,-0.004423,Neutral,2022-07-07 17:26:56,-0.167218,Somewhat-Bearish
20,2022-03-04 08:00:00,-0.387534,Bearish,2022-04-01 07:07:37,-0.062003,Neutral,2022-05-01 20:17:14,-0.225415,Somewhat-Bearish,2022-06-01 09:29:17,0.117926,Neutral,2022-07-01 08:17:41,-0.037555,Neutral,2022-03-04 16:30:54,-0.102907,Neutral,2022-04-01 09:47:18,-0.033429,Neutral,2022-05-01 22:08:12,-0.087102,Neutral,2022-06-01 11:45:13,-0.045955,Neutral,2022-07-01 13:37:10,-0.045684,Neutral,,,,,,,2022-05-20 14:11:57,-0.260535,Somewhat-Bearish,2022-06-16 11:53:00,-0.072754,Neutral,,,,2022-03-27 20:27:39,0.037136,Neutral,2022-04-14 17:00:11,-0.062163,Neutral,2022-05-20 14:11:57,-0.260535,Somewhat-Bearish,2022-06-16 23:46:08,-0.276697,Somewhat-Bearish,2022-07-19 18:56:20,0.007337,Neutral,2022-03-10 21:39:44,0.260407,Somewhat-Bullish,2022-04-05 02:42:53,0.02349,Neutral,2022-05-04 11:07:10,0.099728,Neutral,2022-06-03 18:02:41,-0.154326,Somewhat-Bearish,2022-07-07 10:30:00,0.125902,Neutral,2022-03-15 12:00:00,0.022827,Neutral,2022-04-08 23:15:10,-0.161612,Somewhat-Bearish,2022-05-11 18:30:19,-0.207663,Somewhat-Bearish,2022-06-07 11:17:44,-0.021734,Neutral,2022-07-07 18:42:31,0.082073,Neutral
21,2022-03-04 10:42:17,-0.117308,Neutral,2022-04-01 07:10:00,-0.116446,Neutral,2022-05-01 21:35:08,-0.070285,Neutral,2022-06-01 09:32:24,-0.096531,Neutral,2022-07-01 08:28:27,-0.112006,Neutral,2022-03-04 17:22:00,0.125201,Neutral,2022-04-01 09:50:52,-0.050009,Neutral,2022-05-02 00:40:08,-0.208335,Somewhat-Bearish,2022-06-01 12:06:02,-0.251774,Somewhat-Bearish,2022-07-01 13:47:33,0.052271,Neutral,,,,,,,2022-05-23 13:26:00,-0.011377,Neutral,2022-06-16 17:22:25,-0.017925,Neutral,,,,2022-03-28 10:53:43,-0.070733,Neutral,2022-04-14 17:18:41,0.198226,Somewhat-Bullish,2022-05-23 13:26:00,-0.011377,Neutral,2022-06-17 17:06:41,-0.231145,Somewhat-Bearish,2022-07-20 04:10:56,0.021226,Neutral,2022-03-11 14:45:00,0.104897,Neutral,2022-04-05 12:28:06,0.087064,Neutral,2022-05-04 14:15:48,-0.052394,Neutral,2022-06-03 19:10:00,-0.114894,Neutral,2022-07-07 11:11:29,-0.005138,Neutral,2022-03-15 16:00:00,0.147815,Neutral,2022-04-08 23:45:21,0.048333,Neutral,2022-05-12 10:05:06,-0.026876,Neutral,2022-06-07 12:08:06,-0.113039,Neutral,2022-07-08 04:16:16,0.041153,Neutral
22,2022-03-04 11:30:29,-0.098715,Neutral,2022-04-01 07:44:28,-0.137243,Neutral,2022-05-01 22:08:12,-0.087102,Neutral,2022-06-01 10:00:00,-0.190092,Somewhat-Bearish,2022-07-01 08:30:00,0.079002,Neutral,2022-03-04 17:36:07,0.054786,Neutral,2022-04-01 09:53:38,0.089726,Neutral,2022-05-02 01:47:18,0.01638,Neutral,2022-06-01 12:08:31,-0.115107,Neutral,2022-07-01 14:38:00,-0.025835,Neutral,,,,,,,2022-05-26 14:09:00,0.126094,Neutral,2022-06-18 20:58:22,-0.147123,Neutral,,,,2022-03-28 14:01:31,0.029156,Neutral,2022-04-16 13:30:00,0.229165,Somewhat-Bullish,2022-05-26 14:09:00,0.126094,Neutral,2022-06-18 20:58:22,-0.147123,Neutral,2022-07-20 06:57:48,0.151048,Somewhat-Bullish,2022-03-11 16:30:00,0.318297,Somewhat-Bullish,2022-04-06 02:44:09,-0.057538,Neutral,2022-05-04 16:31:32,-0.211986,Somewhat-Bearish,2022-06-03 23:18:54,0.005506,Neutral,2022-07-07 12:00:00,-0.096832,Neutral,2022-03-16 08:45:00,0.108286,Neutral,2022-04-09 19:05:00,0.038193,Neutral,2022-05-13 02:15:04,0.029256,Neutral,2022-06-07 13:53:56,-0.081826,Neutral,2022-07-08 13:15:11,-0.11361,Neutral
23,2022-03-04 11:30:29,-0.111531,Neutral,2022-04-01 08:42:14,-0.124601,Neutral,2022-05-02 01:47:18,0.01638,Neutral,2022-06-01 10:00:00,0.018877,Neutral,2022-07-01 08:33:12,-0.265664,Somewhat-Bearish,2022-03-04 18:36:22,0.008269,Neutral,2022-04-01 10:15:00,0.040487,Neutral,2022-05-02 02:46:05,-0.101923,Neutral,2022-06-01 12:18:17,0.227773,Somewhat-Bullish,2022-07-01 15:42:16,-0.166777,Somewhat-Bearish,,,,,,,2022-05-27 12:37:00,0.078025,Neutral,2022-06-20 14:55:46,-0.06895,Neutral,,,,2022-03-28 19:38:27,0.092568,Neutral,2022-04-17 18:49:35,0.035062,Neutral,2022-05-27 12:37:00,0.078025,Neutral,2022-06-20 14:55:46,-0.06895,Neutral,2022-07-21 19:49:09,-0.098877,Neutral,2022-03-11 16:34:56,-0.348202,Somewhat-Bearish,2022-04-06 03:32:07,-0.012684,Neutral,2022-05-04 18:40:45,0.088303,Neutral,2022-06-04 03:30:11,-0.050073,Neutral,2022-07-07 13:15:00,-0.207438,Somewhat-Bearish,2022-03-16 15:42:57,0.014598,Neutral,2022-04-09 21:00:00,0.091499,Neutral,2022-05-13 17:47:14,-0.076821,Neutral,2022-06-07 15:32:46,0.069758,Neutral,2022-07-08 19:49:51,-0.007292,Neutral
24,2022-03-04 12:32:30,-0.010611,Neutral,2022-04-01 09:13:39,0.081627,Neutral,2022-05-02 02:43:07,-0.155894,Somewhat-Bearish,2022-06-01 10:00:01,-0.038907,Neutral,2022-07-01 08:46:27,-0.206507,Somewhat-Bearish,2022-03-04 19:36:00,-0.311832,Somewhat-Bearish,2022-04-01 10:20:48,0.033212,Neutral,2022-05-02 04:00:32,0.405449,Bullish,2022-06-01 12:21:27,-0.065085,Neutral,2022-07-01 16:31:08,-0.049355,Neutral,,,,,,,2022-05-30 17:47:13,0.021574,Neutral,2022-06-20 17:00:46,0.05576,Neutral,,,,2022-03-29 01:18:58,0.073391,Neutral,2022-04-18 09:52:00,-0.04056,Neutral,2022-05-30 17:47:13,0.021574,Neutral,2022-06-20 18:16:35,0.033201,Neutral,2022-07-24 10:15:00,0.207881,Somewhat-Bullish,2022-03-11 17:54:00,-0.038356,Neutral,2022-04-06 07:00:00,-0.007792,Neutral,2022-05-05 07:11:16,-0.03924,Neutral,2022-06-04 09:52:00,-0.097315,Neutral,2022-07-08 00:04:00,-0.064606,Neutral,2022-03-16 15:48:34,-0.202698,Somewhat-Bearish,2022-04-11 03:45:09,0.017335,Neutral,2022-05-13 19:12:53,-0.038368,Neutral,2022-06-07 21:29:41,0.025973,Neutral,2022-07-11 06:49:00,-0.021511,Neutral
