Date,Open,High,Low,Close,Volume,Market Cap
2/18/2021,0.89206,0.9578,0.89202,0.91442,580074009.4,580074009.4
2/19/2021,0.91433,0.9456,0.87851,0.92581,547803715.8,547803715.8
2/20/2021,0.92597,1.2,0.91329,1.11568,1480541917,1480541917
2/21/2021,1.1156,1.15172,1.0675,1.09894,636265765.2,636265765.2
2/22/2021,1.09955,1.146,0.831,1.09703,1333970209,1333970209
2/23/2021,1.09728,1.142,0.81,0.96197,1625220449,1625220449
2/24/2021,0.96136,1.077,0.8978,1.04902,946049063.3,946049063.3
2/25/2021,1.04883,1.177,1.012,1.07691,961855836.2,961855836.2
2/26/2021,1.07688,1.298,0.99,1.24303,1805727722,1805727722
2/27/2021,1.24353,1.488,1.2271,1.31402,1994359639,1994359639
2/28/2021,1.314,1.3595,1.154,1.31203,1599172340,1599172340
3/1/2021,1.31279,1.348,1.23131,1.29627,984011920.2,984011920.2
3/2/2021,1.29678,1.29998,1.18,1.2228,753904502.9,753904502.9
3/3/2021,1.22281,1.26636,1.20865,1.21311,454913445.3,454913445.3
3/4/2021,1.21315,1.23052,1.06695,1.11239,748035034.3,748035034.3
3/5/2021,1.11261,1.1972,1.03374,1.15908,830654685.1,830654685.1
3/6/2021,1.15907,1.183,1.08493,1.129,394799528.8,394799528.8
3/7/2021,1.12901,1.145,1.10562,1.13042,324367538.9,324367538.9
3/8/2021,1.13073,1.17835,1.105,1.11848,398514643.5,398514643.5
3/9/2021,1.11836,1.22,1.11083,1.1972,616039069.3,616039069.3
3/10/2021,1.19734,1.208,1.115,1.13261,384497300.9,384497300.9
3/11/2021,1.13226,1.14,1.1075,1.1243,301611714.1,301611714.1
3/12/2021,1.12417,1.128,1.02,1.03207,423021914.4,423021914.4
3/13/2021,1.03207,1.193,0.985,1.1,643811025.4,643811025.4
3/14/2021,1.10016,1.10265,1.0519,1.05243,304362465.7,304362465.7
3/15/2021,1.05241,1.07078,1.00001,1.03103,400978353.1,400978353.1
3/16/2021,1.03071,1.28,1,1.24924,1248716359,1248716359
3/17/2021,1.24974,1.43,1.20353,1.377,1094860558,1094860558
3/18/2021,1.3775,1.47299,1.22154,1.22925,1446280469,1446280469
3/19/2021,1.22966,1.34286,1.18003,1.29474,812311179.7,812311179.7
3/20/2021,1.29499,1.30974,1.19978,1.20046,401638128.1,401638128.1
3/21/2021,1.20048,1.24139,1.16,1.18561,305630409.8,305630409.8
3/22/2021,1.18561,1.20782,1.067,1.1015,384255570.1,384255570.1
3/23/2021,1.1015,1.1739,1.08145,1.11639,371967713.8,371967713.8
3/24/2021,1.11563,1.1639,1.038,1.06902,354915791.2,354915791.2
3/25/2021,1.06879,1.1535,1.04584,1.0956,527623538.8,527623538.8
3/26/2021,1.09596,1.28755,1.09426,1.2142,671982901,671982901
3/27/2021,1.21419,1.2389,1.15623,1.17678,270954337.7,270954337.7
3/28/2021,1.17646,1.22,1.1665,1.18983,199736804.6,199736804.6
3/29/2021,1.18983,1.22979,1.178,1.20239,263071765.2,263071765.2
3/30/2021,1.2024,1.23555,1.18909,1.21189,257460678.6,257460678.6
3/31/2021,1.212,1.21273,1.151,1.19191,302818874.6,302818874.6
4/1/2021,1.19172,1.20772,1.17171,1.18377,212963382.6,212963382.6
4/2/2021,1.1833,1.24796,1.18026,1.18998,314062254.4,314062254.4
4/3/2021,1.18998,1.24078,1.15977,1.16238,313837978.9,313837978.9
4/4/2021,1.16245,1.193,1.152,1.18206,204575492.2,204575492.2
4/5/2021,1.18205,1.22647,1.16222,1.2118,318801564.5,318801564.5
4/6/2021,1.21172,1.34359,1.1901,1.252,726926008.5,726926008.5
4/7/2021,1.25217,1.29,1.1588,1.17359,405313990,405313990
4/8/2021,1.17356,1.22502,1.16999,1.21926,215242842.9,215242842.9
4/9/2021,1.21896,1.22907,1.19134,1.20201,156767192.2,156767192.2
4/10/2021,1.20201,1.25199,1.19157,1.21747,290774078,290774078
4/11/2021,1.21753,1.28989,1.199,1.26355,451246041.8,451246041.8
4/12/2021,1.26376,1.348,1.2633,1.31431,559487897.9,559487897.9
4/13/2021,1.31452,1.4378,1.28138,1.41246,605026285,605026285
4/14/2021,1.41246,1.55845,1.348,1.45092,1053166778,1053166778
4/15/2021,1.4514,1.49539,1.41023,1.4782,413204000.6,413204000.6
4/16/2021,1.47845,1.51915,1.334,1.40989,562141264.2,562141264.2
4/17/2021,1.40989,1.45805,1.35501,1.36802,323840975.1,323840975.1
4/18/2021,1.36861,1.38654,1.07204,1.27693,804838502.1,804838502.1
4/19/2021,1.27655,1.32443,1.17122,1.1945,477279604.9,477279604.9
4/20/2021,1.19451,1.28241,1.12685,1.26689,470266399.2,470266399.2
4/21/2021,1.26665,1.29,1.19704,1.20358,404434984,404434984
4/22/2021,1.20312,1.27984,1.1138,1.144,522618869.4,522618869.4
4/23/2021,1.14443,1.16895,0.92,1.15866,989280841.9,989280841.9
4/24/2021,1.15872,1.198,1.0927,1.10287,434215610.4,434215610.4
4/25/2021,1.103,1.14678,1.0183,1.0913,305075283.6,305075283.6
4/26/2021,1.091,1.2509,1.0793,1.2375,473369883.1,473369883.1
4/27/2021,1.2377,1.3333,1.2232,1.3063,392979049.1,392979049.1
4/28/2021,1.3063,1.3488,1.2326,1.3379,388598645.1,388598645.1
4/29/2021,1.3373,1.4117,1.2661,1.3063,578529650.8,578529650.8
4/30/2021,1.3066,1.3709,1.2855,1.3532,308696257.8,308696257.8
5/1/2021,1.353,1.3678,1.3128,1.3516,208656399.4,208656399.4
5/2/2021,1.3516,1.3556,1.2941,1.3267,218990273.6,218990273.6
5/3/2021,1.3267,1.38,1.3208,1.3622,271187623.3,271187623.3
5/4/2021,1.3627,1.3673,1.2557,1.2698,421500877.6,421500877.6
5/5/2021,1.2699,1.497,1.2598,1.4798,579064616.2,579064616.2
5/6/2021,1.4799,1.7,1.4288,1.6491,1342973404,1342973404
5/7/2021,1.6491,1.7478,1.526,1.653,789059201,789059201
5/8/2021,1.6529,1.6543,1.5611,1.6211,393498898,393498898
5/9/2021,1.6206,1.833,1.5726,1.7663,883091328.5,883091328.5
5/10/2021,1.7662,1.8243,1.517,1.6423,712304913.9,712304913.9
5/11/2021,1.6418,1.7791,1.5954,1.7632,524326718.1,524326718.1
5/12/2021,1.7633,1.821,1.5462,1.5694,599710080.8,599710080.8
5/13/2021,1.5669,1.9719,1.5,1.9296,1567655289,1567655289
5/14/2021,1.9289,2.043,1.8112,2.0069,695033071,695033071
5/15/2021,2.0073,2.3789,1.9628,2.1744,1376815761,1376815761
5/16/2021,2.1754,2.47,2.0104,2.3002,1190745904,1190745904
5/17/2021,2.3002,2.329,1.9159,2.0307,1137971306,1137971306
5/18/2021,2.0301,2.1492,1.9712,2.0036,612259916.9,612259916.9
5/19/2021,2.0036,2.0317,1.01,1.4663,2261842102,2261842102
5/20/2021,1.4676,1.9487,1.3218,1.8006,1331716279,1331716279
5/21/2021,1.8002,1.87,1.32,1.5493,1158826531,1158826531
5/22/2021,1.5493,1.602,1.3661,1.4629,800713185.5,800713185.5
5/23/2021,1.4636,1.5397,1.051,1.3139,1461270087,1461270087
5/24/2021,1.3135,1.5974,1.2476,1.55,1034255631,1034255631
5/25/2021,1.5497,1.6499,1.4354,1.5532,807717267.5,807717267.5
5/26/2021,1.5525,1.832,1.552,1.7791,857080518.1,857080518.1
5/27/2021,1.7788,1.7885,1.6077,1.6552,590119092.6,590119092.6
5/28/2021,1.6552,1.678,1.45,1.5133,817239543.2,817239543.2
5/29/2021,1.5133,1.5624,1.335,1.4029,576104659.3,576104659.3
5/30/2021,1.4035,1.7,1.3457,1.5751,764079031.7,764079031.7
5/31/2021,1.5751,1.75,1.5249,1.7373,600116070.9,600116070.9
6/1/2021,1.7376,1.7796,1.6531,1.7363,530252586.9,530252586.9
6/2/2021,1.7362,1.8042,1.7173,1.7534,431644801.4,431644801.4
6/3/2021,1.7534,1.8897,1.7134,1.8453,417400945,417400945
6/4/2021,1.8454,1.848,1.608,1.7077,596433033,596433033
6/5/2021,1.708,1.7823,1.61,1.6551,369328430.6,369328430.6
6/6/2021,1.6555,1.7077,1.6451,1.6771,191999153.7,191999153.7
6/7/2021,1.6771,1.7414,1.55,1.5659,341267094.7,341267094.7
6/8/2021,1.5659,1.5966,1.4,1.5819,612223591,612223591
6/9/2021,1.5818,1.635,1.4827,1.6279,471664344.3,471664344.3
6/10/2021,1.6282,1.6378,1.5064,1.5328,312406121.4,312406121.4
6/11/2021,1.5328,1.5474,1.4192,1.4371,323101330,323101330
6/12/2021,1.4368,1.4934,1.3562,1.4789,362965214.5,362965214.5
6/13/2021,1.4789,1.58,1.4001,1.5566,330722303.9,330722303.9
6/14/2021,1.5563,1.595,1.5056,1.5769,280791163.7,280791163.7
6/15/2021,1.5769,1.6109,1.5441,1.5552,216159062.8,216159062.8
6/16/2021,1.555,1.5754,1.474,1.4851,203580536,203580536
6/17/2021,1.4851,1.5388,1.4568,1.4826,165078770.8,165078770.8
6/18/2021,1.4825,1.4927,1.374,1.4163,220933715.7,220933715.7
6/19/2021,1.4164,1.4411,1.3834,1.3839,145492869,145492869
6/20/2021,1.384,1.46,1.306,1.4263,269372753.5,269372753.5
6/21/2021,1.4262,1.4371,1.1672,1.174,512064782.9,512064782.9
6/22/2021,1.1738,1.2634,1.0001,1.1567,907361654.3,907361654.3
6/23/2021,1.1563,1.31,1.108,1.2512,490479573.3,490479573.3
6/24/2021,1.2513,1.3998,1.2006,1.3604,427028527.8,427028527.8
6/25/2021,1.3604,1.3971,1.2431,1.2521,548380704.2,548380704.2
6/26/2021,1.252,1.2923,1.1968,1.2521,307404658.4,307404658.4
6/27/2021,1.252,1.3499,1.241,1.338,242097878.3,242097878.3
6/28/2021,1.3379,1.3506,1.3042,1.326,220547816.2,220547816.2
6/29/2021,1.3261,1.42,1.319,1.373,287571860.2,287571860.2
6/30/2021,1.3731,1.3993,1.2825,1.3853,263769140.5,263769140.5
7/1/2021,1.3853,1.3862,1.302,1.3313,196824530.3,196824530.3
7/2/2021,1.3312,1.3959,1.285,1.3946,235621261.4,235621261.4
7/3/2021,1.3947,1.4444,1.3579,1.4045,197443853.8,197443853.8
7/4/2021,1.4045,1.4955,1.3815,1.4615,185325977.3,185325977.3
7/5/2021,1.4615,1.4616,1.3764,1.4039,210256310.9,210256310.9
7/6/2021,1.4039,1.4578,1.3888,1.4157,173402604.3,173402604.3
7/7/2021,1.4156,1.4416,1.4,1.404,125167777,125167777
7/8/2021,1.404,1.4065,1.3194,1.327,175680408.7,175680408.7
7/9/2021,1.3268,1.3746,1.2859,1.3504,160293985.2,160293985.2
7/10/2021,1.3504,1.366,1.3158,1.3356,93476664.31,93476664.31
7/11/2021,1.3356,1.3669,1.3231,1.3485,71704260.26,71704260.26
7/12/2021,1.3485,1.3736,1.2916,1.3126,112067630.5,112067630.5
7/13/2021,1.3126,1.3216,1.25,1.265,125015669,125015669
7/14/2021,1.2649,1.2894,1.198,1.2635,165466902.3,165466902.3
7/15/2021,1.2634,1.29,1.205,1.2258,133685795.2,133685795.2
7/16/2021,1.2258,1.245,1.1655,1.1708,159173625.7,159173625.7
7/17/2021,1.1705,1.1948,1.1497,1.1721,124485807.1,124485807.1
7/18/2021,1.1721,1.2186,1.1666,1.1813,108584207.6,108584207.6
7/19/2021,1.1814,1.1921,1.1156,1.1225,138646747.2,138646747.2
7/20/2021,1.1226,1.1362,1.0202,1.0539,283618751.2,283618751.2
7/21/2021,1.0541,1.2222,1.0366,1.1711,287296624.8,287296624.8
7/22/2021,1.1711,1.2081,1.1492,1.1856,158912321.8,158912321.8
7/23/2021,1.1857,1.2089,1.1465,1.2077,131335875.1,131335875.1
7/24/2021,1.2075,1.2487,1.1964,1.2327,142716783,142716783
7/25/2021,1.2332,1.2388,1.19,1.2284,107934124.5,107934124.5
7/26/2021,1.2283,1.3991,1.2221,1.2551,415073283.9,415073283.9
7/27/2021,1.2549,1.3158,1.2136,1.2799,233094192.3,233094192.3
7/28/2021,1.2797,1.32,1.2573,1.2875,201236980,201236980
7/29/2021,1.2875,1.2987,1.256,1.2856,130840990.6,130840990.6
7/30/2021,1.2856,1.3179,1.2467,1.3108,181649929.8,181649929.8
7/31/2021,1.3109,1.3329,1.287,1.3193,122070136.4,122070136.4
8/1/2021,1.3193,1.3879,1.2984,1.3142,200978816.5,200978816.5
8/2/2021,1.3145,1.35,1.2927,1.3083,124737501.4,124737501.4
8/3/2021,1.3082,1.3827,1.2613,1.3696,250226135.5,250226135.5
8/4/2021,1.3697,1.3938,1.323,1.3765,182865692.1,182865692.1
8/5/2021,1.3766,1.3974,1.338,1.3859,160752874.4,160752874.4
8/6/2021,1.3859,1.425,1.3613,1.4025,165384665.4,165384665.4
8/7/2021,1.4027,1.485,1.3945,1.4727,245578409.2,245578409.2
8/8/2021,1.4726,1.4941,1.407,1.4255,201134603.1,201134603.1
8/9/2021,1.4256,1.499,1.3933,1.4745,204393100.9,204393100.9
8/10/2021,1.4745,1.701,1.457,1.678,356506024.5,356506024.5
8/11/2021,1.678,1.895,1.67,1.7934,488863450.2,488863450.2
8/12/2021,1.7934,1.869,1.6792,1.8324,431637639.2,431637639.2
8/13/2021,1.833,2.1495,1.8212,2.1386,589994492,589994492
8/14/2021,2.1386,2.25,2.0835,2.1878,599325581.5,599325581.5
8/15/2021,2.1875,2.2499,2.03,2.1667,370249371.1,370249371.1
8/16/2021,2.1667,2.2,2.0463,2.0714,313643255.5,313643255.5
8/17/2021,2.0717,2.1414,1.9059,1.9239,361700269.7,361700269.7
8/18/2021,1.924,2.1643,1.87,2.1043,486614298.9,486614298.9
8/19/2021,2.1045,2.455,2.0462,2.4411,661367610,661367610
8/20/2021,2.4411,2.5817,2.3666,2.4557,619099859.3,619099859.3
8/21/2021,2.4557,2.5288,2.3805,2.4341,297136052.2,297136052.2
8/22/2021,2.4347,2.7212,2.4306,2.7049,485497409,485497409
8/23/2021,2.705,2.9719,2.6849,2.9152,653707062.9,653707062.9
